human_code,cefr,country,sex,genre,language_env
WE_THA_266,B1_2,THA,F,Humanities,EFL
WE_THA_267,B1_1,THA,F,Sciences & Technology,EFL
WE_THA_268,B1_2,THA,F,Life Sciences,EFL
WE_THA_269,B1_1,THA,M,Humanities,EFL
WE_THA_270,B1_2,THA,M,Life Sciences,EFL
WE_THA_271,B1_1,THA,M,Humanities,EFL
WE_THA_272,A2_0,THA,M,Humanities,EFL
WE_THA_273,B1_1,THA,F,Humanities,EFL
WE_THA_274,B1_1,THA,F,Humanities,EFL
WE_THA_275,B1_2,THA,M,Humanities,EFL
WE_THA_276,B1_1,THA,F,Humanities,EFL
WE_THA_277,B1_1,THA,F,Social Sciences,EFL
WE_THA_278,B1_1,THA,M,Sciences & Technology,EFL
WE_THA_279,B1_1,THA,F,Humanities,EFL
WE_THA_280,A2_0,THA,F,Humanities,EFL
WE_THA_281,B1_1,THA,F,Humanities,EFL
WE_THA_282,B1_1,THA,F,Sciences & Technology,EFL
WE_THA_283,B1_1,THA,F,Sciences & Technology,EFL
WE_THA_284,B1_1,THA,F,Humanities,EFL
WE_THA_285,B1_2,THA,F,Humanities,EFL
WE_THA_286,B1_1,THA,F,Humanities,EFL
WE_THA_287,A2_0,THA,M,Humanities,EFL
WE_THA_288,B1_1,THA,F,Life Sciences,EFL
WE_THA_289,B1_1,THA,F,Social Sciences,EFL
WE_THA_290,B1_1,THA,M,Humanities,EFL
WE_THA_291,B1_2,THA,F,Life Sciences,EFL
WE_THA_292,B1_1,THA,M,Sciences & Technology,EFL
WE_THA_293,B1_2,THA,F,Humanities,EFL
WE_THA_294,A2_0,THA,F,Social Sciences,EFL
WE_THA_295,B1_2,THA,M,Humanities,EFL
WE_THA_296,B1_1,THA,F,Sciences & Technology,EFL
WE_THA_297,B1_1,THA,M,Humanities,EFL
WE_THA_298,B1_1,THA,F,Humanities,EFL
WE_THA_299,B1_2,THA,M,Sciences & Technology,EFL
WE_THA_300,A2_0,THA,M,Humanities,EFL
WE_THA_301,B1_2,THA,M,Humanities,EFL
WE_THA_302,B1_1,THA,F,Humanities,EFL
WE_THA_303,B1_1,THA,F,Humanities,EFL
WE_THA_304,B1_2,THA,M,Humanities,EFL
WE_THA_305,A2_0,THA,F,Sciences & Technology,EFL
WE_THA_306,B1_2,THA,M,Humanities,EFL
WE_THA_307,B1_1,THA,F,Humanities,EFL
WE_THA_308,B1_1,THA,F,Humanities,EFL
WE_THA_309,B1_1,THA,F,Sciences & Technology,EFL
WE_THA_310,B1_1,THA,F,Humanities,EFL
WE_THA_312,B1_1,THA,F,Sciences & Technology,EFL
WE_THA_313,B1_1,THA,F,Humanities,EFL
WE_THA_314,A2_0,THA,F,Humanities,EFL
WE_THA_315,B1_1,THA,F,Humanities,EFL
WE_THA_316,B1_1,THA,F,Social Sciences,EFL
WE_THA_317,A2_0,THA,F,Social Sciences,EFL
WE_THA_318,A2_0,THA,F,Life Sciences,EFL
WE_THA_319,B1_1,THA,F,Humanities,EFL
WE_THA_320,B1_1,THA,F,Humanities,EFL
WE_THA_321,B1_2,THA,F,Life Sciences,EFL
WE_THA_322,B1_1,THA,F,Life Sciences,EFL
WE_THA_323,B1_1,THA,M,Humanities,EFL
WE_THA_324,A2_0,THA,F,Life Sciences,EFL
WE_THA_325,B1_1,THA,F,Humanities,EFL
WE_THA_326,A2_0,THA,F,Social Sciences,EFL
WE_THA_327,B1_2,THA,F,Life Sciences,EFL
WE_THA_328,B1_2,THA,F,Life Sciences,EFL
WE_THA_329,B1_1,THA,M,Life Sciences,EFL
WE_THA_330,B1_2,THA,F,Sciences & Technology,EFL
WE_THA_331,B1_1,THA,F,Life Sciences,EFL
WE_THA_332,B1_1,THA,F,Sciences & Technology,EFL
WE_THA_333,B1_1,THA,F,Humanities,EFL
WE_THA_334,B1_1,THA,F,Life Sciences,EFL
WE_THA_335,A2_0,THA,F,Life Sciences,EFL
WE_THA_336,A2_0,THA,F,Humanities,EFL
WE_THA_337,A2_0,THA,F,Sciences & Technology,EFL
WE_THA_338,B1_1,THA,F,Humanities,EFL
WE_THA_339,B1_1,THA,F,Sciences & Technology,EFL
WE_THA_340,B1_2,THA,F,Sciences & Technology,EFL
WE_THA_341,A2_0,THA,F,Life Sciences,EFL
WE_THA_342,A2_0,THA,M,Social Sciences,EFL
WE_THA_343,B1_1,THA,F,Humanities,EFL
WE_THA_344,A2_0,THA,F,Sciences & Technology,EFL
WE_THA_345,B1_2,THA,M,Sciences & Technology,EFL
WE_THA_346,B1_1,THA,F,Life Sciences,EFL
WE_THA_347,B1_1,THA,F,Humanities,EFL
WE_THA_348,B1_1,THA,F,Humanities,EFL
WE_THA_349,A2_0,THA,M,Humanities,EFL
WE_THA_350,B1_1,THA,F,Humanities,EFL
WE_THA_351,B1_2,THA,F,Humanities,EFL
WE_THA_352,B1_1,THA,F,Humanities,EFL
WE_THA_353,B1_2,THA,F,Humanities,EFL
WE_THA_354,B1_1,THA,F,Life Sciences,EFL
WE_THA_355,B1_1,THA,F,Humanities,EFL
WE_THA_356,A2_0,THA,F,Humanities,EFL
WE_THA_357,B1_2,THA,F,Humanities,EFL
WE_THA_358,A2_0,THA,M,Humanities,EFL
WE_THA_359,A2_0,THA,F,Humanities,EFL
WE_THA_360,B1_2,THA,F,Humanities,EFL
WE_THA_361,B1_1,THA,F,Humanities,EFL
WE_THA_362,B1_2,THA,F,Life Sciences,EFL
WE_THA_363,B1_1,THA,M,Humanities,EFL
WE_THA_364,A2_0,THA,F,Life Sciences,EFL
WE_THA_365,A2_0,THA,M,Humanities,EFL
WE_THA_366,B1_1,THA,F,Humanities,EFL
WE_THA_367,B1_2,THA,F,Life Sciences,EFL
WE_THA_368,B1_1,THA,M,Social Sciences,EFL
WE_THA_369,B1_2,THA,M,Social Sciences,EFL
WE_THA_370,B1_2,THA,M,Humanities,EFL
WE_THA_371,A2_0,THA,M,Humanities,EFL
WE_THA_372,B1_1,THA,F,Humanities,EFL
WE_THA_373,B1_1,THA,F,Social Sciences,EFL
WE_THA_374,A2_0,THA,F,Sciences & Technology,EFL
WE_THA_375,B1_1,THA,M,Humanities,EFL
WE_THA_376,B1_2,THA,F,Humanities,EFL
WE_THA_377,B1_1,THA,F,Humanities,EFL
WE_THA_378,A2_0,THA,M,Sciences & Technology,EFL
WE_THA_379,B1_2,THA,F,Life Sciences,EFL
WE_THA_380,B1_2,THA,F,Sciences & Technology,EFL
WE_THA_381,B1_1,THA,M,Humanities,EFL
WE_THA_382,B1_2,THA,F,Humanities,EFL
WE_THA_383,B1_1,THA,M,Humanities,EFL
WE_THA_384,B1_1,THA,F,Humanities,EFL
WE_THA_385,B1_1,THA,F,Sciences & Technology,EFL
WE_THA_386,B1_2,THA,F,Sciences & Technology,EFL
WE_THA_387,B1_2,THA,F,Sciences & Technology,EFL
WE_THA_388,B1_2,THA,M,Social Sciences,EFL
WE_THA_389,B1_1,THA,M,Humanities,EFL
WE_THA_390,B1_2,THA,F,Humanities,EFL
WE_THA_391,B1_1,THA,F,Life Sciences,EFL
WE_THA_392,B1_1,THA,M,Humanities,EFL
WE_THA_393,B1_2,THA,M,Social Sciences,EFL
WE_THA_394,B1_1,THA,F,Social Sciences,EFL
WE_THA_395,B1_1,THA,M,Humanities,EFL
WE_THA_396,B1_1,THA,M,Humanities,EFL
WE_THA_397,B1_2,THA,F,Sciences & Technology,EFL
WE_THA_398,B1_1,THA,M,Life Sciences,EFL
WE_THA_399,A2_0,THA,F,Sciences & Technology,EFL
WE_THA_400,B1_1,THA,F,Social Sciences,EFL
WE_TWEN_001,B1_2,TWN,F,Social Sciences,EFL
WE_TWEN_002,B1_1,TWN,F,Humanities,EFL
WE_TWEN_003,B1_1,TWN,F,Humanities,EFL
WE_TWEN_004,B1_1,TWN,M,Social Sciences,EFL
WE_TWEN_005,B1_2,TWN,M,Humanities,EFL
WE_TWEN_006,A2_0,TWN,F,Sciences & Technology,EFL
WE_TWEN_007,B2_0,TWN,F,Social Sciences,EFL
WE_TWEN_008,B1_1,TWN,M,Humanities,EFL
WE_TWEN_009,B1_1,TWN,M,Humanities,EFL
WE_TWEN_010,A2_0,TWN,F,Social Sciences,EFL
WE_TWEN_011,B1_2,TWN,F,Social Sciences,EFL
WE_TWEN_012,B2_0,TWN,M,Sciences & Technology,EFL
WE_TWEN_013,A2_0,TWN,F,Social Sciences,EFL
WE_TWEN_014,B1_2,TWN,F,Sciences & Technology,EFL
WE_TWEN_015,A2_0,TWN,M,Humanities,EFL
WE_TWEN_016,A2_0,TWN,M,Social Sciences,EFL
WE_TWEN_017,B1_1,TWN,F,Sciences & Technology,EFL
WE_TWEN_018,B1_1,TWN,F,Life Sciences,EFL
WE_TWEN_019,B1_2,TWN,F,Humanities,EFL
WE_TWEN_020,B1_2,TWN,F,Humanities,EFL
WE_TWEN_021,B1_2,TWN,M,Social Sciences,EFL
WE_TWEN_022,A2_0,TWN,M,Sciences & Technology,EFL
WE_TWEN_023,B1_2,TWN,F,Social Sciences,EFL
WE_TWEN_024,B1_2,TWN,F,Sciences & Technology,EFL
WE_TWEN_025,B1_1,TWN,F,Humanities,EFL
WE_TWEN_026,B1_1,TWN,F,Humanities,EFL
WE_TWEN_027,B1_1,TWN,F,Sciences & Technology,EFL
WE_TWEN_028,B1_2,TWN,F,Sciences & Technology,EFL
WE_TWEN_029,B1_2,TWN,M,Sciences & Technology,EFL
WE_TWEN_030,B1_1,TWN,F,Humanities,EFL
WE_TWEN_031,B1_2,TWN,M,Humanities,EFL
WE_TWEN_032,B1_2,TWN,F,Social Sciences,EFL
WE_TWEN_033,B1_1,TWN,F,Social Sciences,EFL
WE_TWEN_034,B1_1,TWN,M,Life Sciences,EFL
WE_TWEN_035,B1_1,TWN,M,Sciences & Technology,EFL
WE_TWEN_036,B1_1,TWN,F,Humanities,EFL
WE_TWEN_037,A2_0,TWN,M,Humanities,EFL
WE_TWEN_038,B1_1,TWN,F,Humanities,EFL
WE_TWEN_039,A2_0,TWN,M,Sciences & Technology,EFL
WE_TWEN_040,A2_0,TWN,F,Social Sciences,EFL
WE_TWEN_041,A2_0,TWN,F,Sciences & Technology,EFL
WE_TWEN_042,B1_2,TWN,F,Sciences & Technology,EFL
WE_TWEN_043,B1_1,TWN,F,Social Sciences,EFL
WE_TWEN_044,B1_1,TWN,F,Humanities,EFL
WE_TWEN_045,B1_1,TWN,F,Humanities,EFL
WE_TWEN_046,B1_1,TWN,F,Life Sciences,EFL
WE_TWEN_047,A2_0,TWN,F,Humanities,EFL
WE_TWEN_048,B2_0,TWN,F,Social Sciences,EFL
WE_TWEN_049,B1_2,TWN,F,Social Sciences,EFL
WE_TWEN_050,B1_1,TWN,F,Social Sciences,EFL
WE_TWEN_051,B1_2,TWN,M,Social Sciences,EFL
WE_TWEN_052,B1_1,TWN,M,Humanities,EFL
WE_TWEN_053,B1_2,TWN,M,Social Sciences,EFL
WE_TWEN_054,B1_1,TWN,F,Humanities,EFL
WE_TWEN_055,B1_1,TWN,M,Humanities,EFL
WE_TWEN_056,B1_2,TWN,F,Humanities,EFL
WE_TWEN_057,B2_0,TWN,F,Humanities,EFL
WE_TWEN_058,B1_1,TWN,M,Humanities,EFL
WE_TWEN_059,B1_1,TWN,F,Sciences & Technology,EFL
WE_TWEN_060,B1_2,TWN,F,Humanities,EFL
WE_TWEN_061,B1_1,TWN,F,Social Sciences,EFL
WE_TWEN_062,B1_1,TWN,F,Sciences & Technology,EFL
WE_TWEN_063,B1_2,TWN,M,Humanities,EFL
WE_TWEN_064,B1_1,TWN,M,Sciences & Technology,EFL
WE_TWEN_065,B1_1,TWN,F,Humanities,EFL
WE_TWEN_066,B1_2,TWN,F,Sciences & Technology,EFL
WE_TWEN_067,A2_0,TWN,F,Sciences & Technology,EFL
WE_TWEN_068,B2_0,TWN,F,Social Sciences,EFL
WE_TWEN_069,B2_0,TWN,F,Social Sciences,EFL
WE_TWEN_070,A2_0,TWN,F,Humanities,EFL
WE_TWEN_071,B1_1,TWN,F,Social Sciences,EFL
WE_TWEN_072,B1_2,TWN,F,Humanities,EFL
WE_TWEN_073,A2_0,TWN,F,Humanities,EFL
WE_TWEN_074,B1_1,TWN,F,Social Sciences,EFL
WE_TWEN_075,A2_0,TWN,F,Humanities,EFL
WE_TWEN_076,B1_2,TWN,M,Humanities,EFL
WE_TWEN_077,B2_0,TWN,F,Humanities,EFL
WE_TWEN_078,B1_2,TWN,F,Social Sciences,EFL
WE_TWEN_079,B1_1,TWN,F,Humanities,EFL
WE_TWEN_080,B1_2,TWN,F,Life Sciences,EFL
WE_TWEN_081,B1_2,TWN,F,Social Sciences,EFL
WE_TWEN_082,B1_1,TWN,F,Social Sciences,EFL
WE_TWEN_083,B1_2,TWN,F,Life Sciences,EFL
WE_TWEN_084,B1_2,TWN,M,Life Sciences,EFL
WE_TWEN_085,B1_2,TWN,M,Humanities,EFL
WE_TWEN_086,B2_0,TWN,F,Social Sciences,EFL
WE_TWEN_087,B1_1,TWN,M,Humanities,EFL
WE_TWEN_088,B2_0,TWN,F,Humanities,EFL
WE_TWEN_089,B1_2,TWN,F,Sciences & Technology,EFL
WE_TWEN_090,B1_1,TWN,F,Sciences & Technology,EFL
WE_TWEN_091,B1_1,TWN,F,Humanities,EFL
WE_TWEN_092,B1_1,TWN,F,Humanities,EFL
WE_TWEN_093,A2_0,TWN,M,Sciences & Technology,EFL
WE_TWEN_094,B1_2,TWN,F,Humanities,EFL
WE_TWEN_095,B2_0,TWN,F,Social Sciences,EFL
WE_TWEN_096,B1_1,TWN,F,Sciences & Technology,EFL
WE_TWEN_097,B1_2,TWN,F,Sciences & Technology,EFL
WE_TWEN_098,B1_2,TWN,F,Social Sciences,EFL
WE_TWEN_099,B1_2,TWN,M,Life Sciences,EFL
WE_TWEN_100,B1_2,TWN,F,Humanities,EFL
WE_TWEN_101,B1_1,TWN,M,Social Sciences,EFL
WE_TWEN_102,B1_1,TWN,F,Sciences & Technology,EFL
WE_TWEN_103,A2_0,TWN,F,Social Sciences,EFL
WE_TWEN_104,B1_1,TWN,F,Humanities,EFL
WE_TWEN_105,A2_0,TWN,F,Social Sciences,EFL
WE_TWEN_106,B1_2,TWN,F,Social Sciences,EFL
WE_TWEN_107,A2_0,TWN,F,Sciences & Technology,EFL
WE_TWEN_108,B2_0,TWN,M,Social Sciences,EFL
WE_TWEN_109,B1_1,TWN,M,Sciences & Technology,EFL
WE_TWEN_110,B2_0,TWN,F,Humanities,EFL
WE_TWEN_111,B1_1,TWN,M,Sciences & Technology,EFL
WE_TWEN_112,B1_1,TWN,F,Humanities,EFL
WE_TWEN_113,B1_1,TWN,F,Life Sciences,EFL
WE_TWEN_114,B1_1,TWN,F,Social Sciences,EFL
WE_TWEN_115,B1_2,TWN,F,Humanities,EFL
WE_TWEN_116,B1_1,TWN,F,Social Sciences,EFL
WE_TWEN_117,B1_1,TWN,F,Humanities,EFL
WE_TWEN_118,B2_0,TWN,F,Social Sciences,EFL
WE_TWEN_119,B2_0,TWN,F,Social Sciences,EFL
WE_TWEN_120,B2_0,TWN,F,Humanities,EFL
WE_TWEN_121,B1_2,TWN,M,Life Sciences,EFL
WE_TWEN_122,B1_1,TWN,F,Sciences & Technology,EFL
WE_TWEN_123,B1_2,TWN,F,Humanities,EFL
WE_TWEN_124,B2_0,TWN,M,Social Sciences,EFL
WE_TWEN_125,B1_1,TWN,F,Humanities,EFL
WE_TWEN_126,A2_0,TWN,M,Sciences & Technology,EFL
WE_TWEN_127,B1_2,TWN,F,Sciences & Technology,EFL
WE_TWEN_128,B1_1,TWN,M,Humanities,EFL
WE_TWEN_129,B1_1,TWN,M,Sciences & Technology,EFL
WE_TWEN_130,B1_2,TWN,F,Humanities,EFL
WE_TWEN_131,A2_0,TWN,F,Humanities,EFL
WE_TWEN_132,B1_1,TWN,F,Life Sciences,EFL
WE_TWEN_133,B2_0,TWN,F,Humanities,EFL
WE_TWEN_134,B1_2,TWN,F,Sciences & Technology,EFL
WE_TWEN_135,B1_1,TWN,M,Sciences & Technology,EFL
WE_TWEN_136,A2_0,TWN,F,Humanities,EFL
WE_TWEN_137,B1_2,TWN,M,Social Sciences,EFL
WE_TWEN_138,B1_1,TWN,F,Social Sciences,EFL
WE_TWEN_139,B1_2,TWN,F,Sciences & Technology,EFL
WE_TWEN_140,B1_1,TWN,F,Humanities,EFL
WE_TWEN_141,B1_2,TWN,F,Humanities,EFL
WE_TWEN_142,A2_0,TWN,M,Sciences & Technology,EFL
WE_TWEN_143,B1_2,TWN,F,Social Sciences,EFL
WE_TWEN_144,B1_1,TWN,F,Social Sciences,EFL
WE_TWEN_145,B1_2,TWN,F,Sciences & Technology,EFL
WE_TWEN_146,B1_1,TWN,F,Social Sciences,EFL
WE_TWEN_147,B1_1,TWN,F,Social Sciences,EFL
WE_TWEN_148,B1_2,TWN,F,Humanities,EFL
WE_TWEN_149,B1_1,TWN,M,Social Sciences,EFL
WE_TWEN_150,B1_2,TWN,F,Social Sciences,EFL
WE_TWEN_151,B1_1,TWN,F,Sciences & Technology,EFL
WE_TWEN_152,B1_2,TWN,F,Humanities,EFL
WE_TWEN_153,B1_1,TWN,M,Social Sciences,EFL
WE_TWEN_154,B2_0,TWN,F,Humanities,EFL
WE_TWEN_155,B1_1,TWN,F,Sciences & Technology,EFL
WE_TWEN_156,B1_1,TWN,F,Social Sciences,EFL
WE_TWEN_157,B1_1,TWN,F,Sciences & Technology,EFL
WE_TWEN_158,B1_1,TWN,F,Humanities,EFL
WE_TWEN_159,B1_1,TWN,F,Humanities,EFL
WE_TWEN_160,B1_2,TWN,F,Sciences & Technology,EFL
WE_TWEN_161,B1_1,TWN,M,Sciences & Technology,EFL
WE_TWEN_162,B1_2,TWN,F,Social Sciences,EFL
WE_TWEN_163,B1_1,TWN,F,Social Sciences,EFL
WE_TWEN_164,B1_2,TWN,F,Social Sciences,EFL
WE_TWEN_165,B1_1,TWN,F,Humanities,EFL
WE_TWEN_166,B2_0,TWN,F,Social Sciences,EFL
WE_TWEN_167,B1_2,TWN,F,Humanities,EFL
WE_TWEN_168,B2_0,TWN,F,Humanities,EFL
WE_TWEN_169,B2_0,TWN,F,Social Sciences,EFL
WE_TWEN_170,A2_0,TWN,M,Humanities,EFL
WE_TWEN_171,B1_1,TWN,F,Humanities,EFL
WE_TWEN_172,B1_1,TWN,F,Social Sciences,EFL
WE_TWEN_173,B1_2,TWN,F,Social Sciences,EFL
WE_TWEN_174,A2_0,TWN,M,Social Sciences,EFL
WE_TWEN_175,B1_1,TWN,M,Humanities,EFL
WE_TWEN_176,B1_1,TWN,F,Sciences & Technology,EFL
WE_TWEN_177,B1_1,TWN,F,Social Sciences,EFL
WE_TWEN_178,A2_0,TWN,F,Social Sciences,EFL
WE_TWEN_179,A2_0,TWN,M,Social Sciences,EFL
WE_TWEN_180,B2_0,TWN,F,Social Sciences,EFL
WE_TWEN_181,B1_1,TWN,F,Humanities,EFL
WE_TWEN_182,B1_1,TWN,F,Sciences & Technology,EFL
WE_TWEN_183,B1_1,TWN,F,Life Sciences,EFL
WE_TWEN_184,B1_2,TWN,F,Social Sciences,EFL
WE_TWEN_185,B1_2,TWN,M,Humanities,EFL
WE_TWEN_186,B1_1,TWN,M,Sciences & Technology,EFL
WE_TWEN_187,B1_2,TWN,F,Humanities,EFL
WE_TWEN_188,B1_1,TWN,F,Sciences & Technology,EFL
WE_TWEN_189,B1_1,TWN,M,Social Sciences,EFL
WE_TWEN_190,A2_0,TWN,F,Social Sciences,EFL
WE_TWEN_191,B1_2,TWN,F,Humanities,EFL
WE_TWEN_192,B1_1,TWN,F,Humanities,EFL
WE_TWEN_193,B2_0,TWN,F,Social Sciences,EFL
WE_TWEN_194,A2_0,TWN,F,Humanities,EFL
WE_TWEN_195,B1_1,TWN,F,Sciences & Technology,EFL
WE_TWEN_196,B1_1,TWN,M,Sciences & Technology,EFL
WE_TWEN_197,B1_1,TWN,F,Sciences & Technology,EFL
WE_TWEN_198,B1_2,TWN,F,Social Sciences,EFL
WE_TWEN_199,B1_2,TWN,F,Humanities,EFL
WE_TWEN_200,B1_1,TWN,F,Sciences & Technology,EFL
